order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,profit_margin
ORD-100899,2025-04-07,2025-04-11,Standard Class,CUST-1105,Customer 1182,Home Office,United States,Spokane,Washington,43215,West,PROD-1047,Furniture,Storage,Storage Product 43,1030.95,5,0.05,102.96,2025,4,April,0.09986905281536446
ORD-100900,2025-12-12,2025-12-13,Same Day,CUST-1147,Customer 1089,Corporate,United States,Chicago,Illinois,10001,West,PROD-1167,Technology,Accessories,Accessories Product 74,614.98,1,0.15,16.78,2025,12,December,0.027285440176916323
ORD-100901,2024-04-20,2024-04-25,Second Class,CUST-1238,Customer 1090,Corporate,United States,Columbus,Ohio,73301,West,PROD-1245,Office Supplies,Paper,Paper Product 78,509.44,4,0.05,39.95,2024,4,April,0.07841944095477388
ORD-100902,2025-08-05,2025-08-06,First Class,CUST-1216,Customer 1093,Consumer,United States,Peoria,Illinois,33101,East,PROD-1043,Furniture,Storage,Storage Product 7,337.0,2,0.0,46.92,2025,8,August,0.13922848664688428
ORD-100903,2024-10-22,2024-10-23,Standard Class,CUST-1112,Customer 1086,Corporate,United States,Tampa,Florida,98101,South,PROD-1113,Office Supplies,Labels,Labels Product 45,2753.73,7,0.0,740.87,2024,10,October,0.26904235346239463
ORD-100904,2025-12-06,2025-12-10,Same Day,CUST-1220,Customer 1055,Corporate,United States,Tucson,Arizona,90001,South,PROD-1036,Furniture,Storage,Storage Product 50,405.42,3,0.2,50.38,2025,12,December,0.12426619308371566
ORD-100905,2024-02-17,2024-02-18,Same Day,CUST-1232,Customer 1242,Home Office,United States,San Jose,California,43215,East,PROD-1230,Office Supplies,Paper,Paper Product 50,2327.52,6,0.3,9.63,2024,2,February,0.004137451020829038
ORD-100906,2024-09-26,2024-09-28,Second Class,CUST-1250,Customer 1193,Corporate,United States,Tucson,Arizona,60601,South,PROD-1074,Technology,Accessories,Accessories Product 10,3709.32,6,0.15,-147.72,2024,9,September,-0.039824010869916854
ORD-100907,2025-07-05,2025-07-10,Second Class,CUST-1124,Customer 1151,Home Office,United States,Houston,Texas,73301,West,PROD-1269,Office Supplies,Art Supplies,Art Supplies Product 24,124.95,1,0.15,11.27,2025,7,July,0.09019607843137255
ORD-100908,2025-11-07,2025-11-12,Same Day,CUST-1083,Customer 1198,Home Office,United States,New York City,New York,85001,West,PROD-1149,Office Supplies,Art Supplies,Art Supplies Product 42,587.65,5,0.15,-18.7,2025,11,November,-0.03182166255424147
ORD-100909,2025-04-08,2025-04-11,Standard Class,CUST-1085,Customer 1017,Corporate,United States,Miami,Florida,85001,West,PROD-1104,Furniture,Tables,Tables Product 64,492.08,1,0.05,27.72,2025,4,April,0.05633230369045684
ORD-100910,2024-03-21,2024-03-24,Same Day,CUST-1249,Customer 1240,Corporate,United States,Rochester,New York,60601,West,PROD-1287,Technology,Phones,Phones Product 76,87.03,1,0.3,-0.8,2024,3,March,-0.009192232563483857
ORD-100911,2024-05-22,2024-05-24,Same Day,CUST-1157,Customer 1131,Consumer,United States,Tucson,Arizona,10001,East,PROD-1298,Office Supplies,Binders,Binders Product 46,2449.05,5,0.2,88.66,2024,5,May,0.03620179253179804
ORD-100912,2025-04-02,2025-04-07,Same Day,CUST-1203,Customer 1129,Consumer,United States,New York City,New York,73301,West,PROD-1122,Technology,Printers,Printers Product 62,2020.8,6,0.0,245.21,2025,4,April,0.12134303246239114
ORD-100913,2025-09-16,2025-09-19,Second Class,CUST-1239,Customer 1167,Home Office,United States,Orlando,Florida,73301,East,PROD-1012,Furniture,Bookcases,Bookcases Product 38,1416.48,6,0.3,1.65,2025,9,September,0.0011648593697051845
ORD-100914,2025-05-20,2025-05-23,Same Day,CUST-1227,Customer 1223,Consumer,United States,Miami,Florida,60601,South,PROD-1192,Office Supplies,Binders,Binders Product 20,87.27,1,0.3,-5.58,2025,5,May,-0.06393949810931591
ORD-100915,2024-11-02,2024-11-03,Same Day,CUST-1169,Customer 1059,Consumer,United States,Orlando,Florida,90001,Central,PROD-1117,Furniture,Tables,Tables Product 19,320.44,4,0.0,66.46,2024,11,November,0.20740232180751464
ORD-100916,2025-05-29,2025-05-30,First Class,CUST-1007,Customer 1142,Corporate,United States,Peoria,Illinois,60601,East,PROD-1328,Furniture,Bookcases,Bookcases Product 34,874.8,5,0.3,57.91,2025,5,May,0.06619798811156836
ORD-100917,2025-09-18,2025-09-20,Second Class,CUST-1130,Customer 1047,Corporate,United States,Houston,Texas,43215,Central,PROD-1189,Technology,Printers,Printers Product 41,470.9,5,0.15,-5.06,2025,9,September,-0.01074538118496496
ORD-100918,2025-12-04,2025-12-08,First Class,CUST-1019,Customer 1192,Corporate,United States,New York City,New York,73301,South,PROD-1017,Furniture,Chairs,Chairs Product 76,1836.2,5,0.0,409.91,2025,12,December,0.2232382093453872
ORD-100919,2025-04-20,2025-04-22,Second Class,CUST-1018,Customer 1208,Home Office,United States,San Diego,California,90001,East,PROD-1332,Technology,Printers,Printers Product 10,4413.92,7,0.1,151.01,2025,4,April,0.03421221952368869
ORD-100920,2025-09-12,2025-09-15,Second Class,CUST-1093,Customer 1227,Corporate,United States,Rochester,New York,85001,South,PROD-1172,Technology,Phones,Phones Product 51,1081.84,4,0.3,106.8,2025,9,September,0.0987206980699549
ORD-100921,2024-03-06,2024-03-08,Second Class,CUST-1179,Customer 1246,Consumer,United States,Miami,Florida,90001,West,PROD-1330,Office Supplies,Art Supplies,Art Supplies Product 19,314.85,5,0.2,-8.8,2024,3,March,-0.02794981737335239
ORD-100922,2024-06-17,2024-06-21,Standard Class,CUST-1041,Customer 1108,Home Office,United States,Rochester,New York,85001,West,PROD-1331,Office Supplies,Paper,Paper Product 55,1031.88,2,0.15,78.67,2024,6,June,0.0762394852114587
ORD-100923,2025-05-25,2025-05-27,First Class,CUST-1050,Customer 1172,Corporate,United States,Seattle,Washington,43215,South,PROD-1002,Office Supplies,Paper,Paper Product 30,3360.42,6,0.15,289.16,2025,5,May,0.08604876771355963
ORD-100924,2025-10-21,2025-10-24,First Class,CUST-1100,Customer 1189,Home Office,United States,Columbus,Ohio,10001,South,PROD-1315,Furniture,Tables,Tables Product 32,80.08,1,0.05,16.47,2025,10,October,0.20566933066933066
ORD-100925,2024-08-07,2024-08-08,First Class,CUST-1087,Customer 1114,Home Office,United States,Houston,Texas,90001,Central,PROD-1195,Technology,Laptops,Laptops Product 11,637.42,2,0.2,50.58,2024,8,August,0.07935113425998556
ORD-100926,2024-08-22,2024-08-23,Same Day,CUST-1092,Customer 1153,Home Office,United States,Buffalo,New York,10001,South,PROD-1129,Furniture,Bookcases,Bookcases Product 59,706.05,3,0.3,42.48,2024,8,August,0.060165710643722115
ORD-100927,2024-08-15,2024-08-17,First Class,CUST-1075,Customer 1062,Corporate,United States,Dallas,Texas,85001,South,PROD-1186,Technology,Accessories,Accessories Product 50,426.02,2,0.1,69.7,2024,8,August,0.1636073423782921
ORD-100928,2025-04-14,2025-04-18,Same Day,CUST-1122,Customer 1248,Corporate,United States,Cleveland,Ohio,98101,East,PROD-1308,Furniture,Tables,Tables Product 36,1823.01,7,0.1,80.56,2025,4,April,0.044190651724346
ORD-100929,2025-10-10,2025-10-14,First Class,CUST-1155,Customer 1186,Consumer,United States,Orlando,Florida,90001,West,PROD-1326,Furniture,Tables,Tables Product 5,2863.05,5,0.2,74.6,2025,10,October,0.026056128953388866
ORD-100930,2025-04-28,2025-05-01,First Class,CUST-1134,Customer 1211,Consumer,United States,Phoenix,Arizona,33101,West,PROD-1127,Office Supplies,Labels,Labels Product 63,567.32,1,0.1,86.62,2025,4,April,0.15268278925474157
ORD-100931,2025-09-10,2025-09-13,Same Day,CUST-1186,Customer 1093,Corporate,United States,Cleveland,Ohio,73301,West,PROD-1335,Office Supplies,Labels,Labels Product 10,4000.29,7,0.1,893.95,2025,9,September,0.22347129833087104
ORD-100932,2024-12-17,2024-12-21,Same Day,CUST-1113,Customer 1195,Consumer,United States,Seattle,Washington,60601,Central,PROD-1324,Technology,Laptops,Laptops Product 65,63.64,2,0.05,1.57,2024,12,December,0.02467001885606537
ORD-100933,2025-10-08,2025-10-13,Second Class,CUST-1172,Customer 1012,Corporate,United States,San Diego,California,60601,South,PROD-1342,Office Supplies,Paper,Paper Product 30,972.51,3,0.0,39.47,2025,10,October,0.040585700918242484
ORD-100934,2025-07-17,2025-07-18,Standard Class,CUST-1108,Customer 1165,Consumer,United States,Buffalo,New York,98101,East,PROD-1160,Office Supplies,Binders,Binders Product 8,630.35,7,0.0,80.94,2025,7,July,0.1284048544459427
ORD-100935,2024-12-17,2024-12-21,Standard Class,CUST-1151,Customer 1168,Consumer,United States,Chicago,Illinois,73301,South,PROD-1145,Technology,Accessories,Accessories Product 71,564.41,1,0.05,53.97,2024,12,December,0.09562197693166316
ORD-100936,2024-09-27,2024-10-02,First Class,CUST-1102,Customer 1194,Home Office,United States,Seattle,Washington,90001,South,PROD-1277,Technology,Printers,Printers Product 68,2137.3,5,0.05,51.92,2024,9,September,0.02429233144621719
ORD-100937,2025-06-10,2025-06-15,First Class,CUST-1191,Customer 1236,Home Office,United States,Dallas,Texas,60601,East,PROD-1174,Office Supplies,Binders,Binders Product 56,81.88,4,0.1,4.15,2025,6,June,0.05068392769907182
ORD-100938,2024-02-05,2024-02-06,Standard Class,CUST-1135,Customer 1105,Consumer,United States,Cleveland,Ohio,98101,Central,PROD-1143,Technology,Phones,Phones Product 67,2946.75,5,0.05,111.26,2024,2,February,0.03775685076779503
ORD-100939,2024-01-08,2024-01-12,Same Day,CUST-1006,Customer 1119,Consumer,United States,Tucson,Arizona,43215,Central,PROD-1207,Office Supplies,Labels,Labels Product 29,2393.0,5,0.15,54.83,2024,1,January,0.022912661930631007
ORD-100940,2025-01-04,2025-01-08,First Class,CUST-1197,Customer 1140,Consumer,United States,Buffalo,New York,33101,West,PROD-1152,Office Supplies,Labels,Labels Product 44,343.4,1,0.1,12.11,2025,1,January,0.03526499708794409
ORD-100941,2025-04-29,2025-05-03,First Class,CUST-1021,Customer 1107,Corporate,United States,Phoenix,Arizona,60601,Central,PROD-1073,Technology,Printers,Printers Product 65,2489.12,4,0.15,115.88,2025,4,April,0.046554605643761654
ORD-100942,2024-12-07,2024-12-11,Standard Class,CUST-1002,Customer 1218,Home Office,United States,Seattle,Washington,73301,South,PROD-1010,Furniture,Tables,Tables Product 70,391.68,2,0.1,83.33,2024,12,December,0.212750204248366
ORD-100943,2024-05-07,2024-05-11,First Class,CUST-1022,Customer 1031,Home Office,United States,San Diego,California,90001,West,PROD-1272,Office Supplies,Art Supplies,Art Supplies Product 20,149.4,6,0.0,22.8,2024,5,May,0.15261044176706828
ORD-100944,2024-07-25,2024-07-29,Standard Class,CUST-1164,Customer 1176,Home Office,United States,Cleveland,Ohio,43215,Central,PROD-1172,Office Supplies,Art Supplies,Art Supplies Product 67,3068.35,5,0.2,-179.72,2024,7,July,-0.058572196783287435
ORD-100945,2025-10-15,2025-10-17,First Class,CUST-1065,Customer 1088,Home Office,United States,Tacoma,Washington,43215,South,PROD-1010,Furniture,Storage,Storage Product 42,1090.88,7,0.1,110.83,2025,10,October,0.1015968759166911
ORD-100946,2025-10-17,2025-10-18,Same Day,CUST-1181,Customer 1231,Corporate,United States,Buffalo,New York,73301,South,PROD-1152,Technology,Laptops,Laptops Product 8,617.3,5,0.3,30.07,2025,10,October,0.04871213348452941
ORD-100947,2025-07-23,2025-07-27,First Class,CUST-1048,Customer 1132,Consumer,United States,Tucson,Arizona,85001,West,PROD-1198,Office Supplies,Labels,Labels Product 47,2696.88,6,0.05,427.0,2025,7,July,0.15833110854023907
ORD-100948,2024-01-24,2024-01-25,Second Class,CUST-1082,Customer 1174,Consumer,United States,Springfield,Illinois,43215,Central,PROD-1091,Technology,Laptops,Laptops Product 56,2372.51,7,0.15,121.02,2024,1,January,0.051009268664831756
ORD-100949,2025-01-30,2025-02-04,First Class,CUST-1113,Customer 1017,Consumer,United States,Cleveland,Ohio,73301,South,PROD-1223,Technology,Phones,Phones Product 3,146.08,4,0.2,19.04,2025,1,January,0.13033953997809417
ORD-100950,2025-08-24,2025-08-27,Second Class,CUST-1029,Customer 1151,Home Office,United States,Dallas,Texas,85001,Central,PROD-1091,Technology,Phones,Phones Product 49,4171.16,7,0.3,-224.36,2025,8,August,-0.05378839459526847
ORD-100951,2024-10-27,2024-10-30,Second Class,CUST-1082,Customer 1128,Home Office,United States,Peoria,Illinois,98101,East,PROD-1062,Technology,Laptops,Laptops Product 5,95.52,3,0.2,5.44,2024,10,October,0.056951423785594646
ORD-100952,2025-12-17,2025-12-18,First Class,CUST-1239,Customer 1233,Consumer,United States,Mesa,Arizona,90001,South,PROD-1295,Technology,Printers,Printers Product 71,1072.4,5,0.2,15.31,2025,12,December,0.01427638940693771
ORD-100953,2024-08-04,2024-08-05,First Class,CUST-1236,Customer 1059,Home Office,United States,Chicago,Illinois,98101,East,PROD-1036,Office Supplies,Binders,Binders Product 55,1750.56,3,0.2,-108.24,2024,8,August,-0.0618316424458459
ORD-100954,2025-03-13,2025-03-17,First Class,CUST-1112,Customer 1247,Home Office,United States,Seattle,Washington,10001,West,PROD-1253,Office Supplies,Paper,Paper Product 35,2111.88,6,0.2,-102.23,2025,3,March,-0.04840710646438245
ORD-100955,2024-08-29,2024-09-03,Same Day,CUST-1032,Customer 1154,Corporate,United States,Rochester,New York,43215,South,PROD-1338,Office Supplies,Art Supplies,Art Supplies Product 50,636.12,6,0.3,67.93,2024,8,August,0.10678802741621078
ORD-100956,2025-10-23,2025-10-28,Same Day,CUST-1233,Customer 1137,Consumer,United States,Spokane,Washington,43215,West,PROD-1054,Office Supplies,Art Supplies,Art Supplies Product 65,1074.25,5,0.2,113.19,2025,10,October,0.10536653479171515
ORD-100957,2025-05-12,2025-05-13,Same Day,CUST-1220,Customer 1191,Corporate,United States,Tacoma,Washington,60601,East,PROD-1008,Furniture,Storage,Storage Product 16,80.22,3,0.15,2.28,2025,5,May,0.028421839940164544
ORD-100958,2025-10-19,2025-10-21,Standard Class,CUST-1242,Customer 1031,Consumer,United States,Phoenix,Arizona,85001,West,PROD-1233,Furniture,Bookcases,Bookcases Product 34,1188.42,3,0.2,99.33,2025,10,October,0.08358156207401424
ORD-100959,2025-06-12,2025-06-17,Same Day,CUST-1061,Customer 1097,Consumer,United States,Rochester,New York,33101,Central,PROD-1346,Office Supplies,Labels,Labels Product 8,333.66,6,0.3,25.08,2025,6,June,0.07516633698975003
ORD-100960,2024-06-03,2024-06-07,First Class,CUST-1212,Customer 1179,Consumer,United States,Austin,Texas,10001,East,PROD-1268,Furniture,Bookcases,Bookcases Product 30,1109.62,2,0.15,54.85,2024,6,June,0.04943133685405815
ORD-100961,2025-11-07,2025-11-10,First Class,CUST-1200,Customer 1188,Home Office,United States,Springfield,Illinois,43215,East,PROD-1103,Technology,Phones,Phones Product 72,130.2,1,0.15,3.02,2025,11,November,0.02319508448540707
ORD-100962,2025-08-16,2025-08-19,First Class,CUST-1038,Customer 1161,Corporate,United States,Cleveland,Ohio,85001,West,PROD-1117,Furniture,Tables,Tables Product 26,1983.56,4,0.3,110.27,2025,8,August,0.055591965960192787
ORD-100963,2024-10-24,2024-10-27,Standard Class,CUST-1012,Customer 1116,Corporate,United States,Tacoma,Washington,33101,Central,PROD-1258,Furniture,Storage,Storage Product 59,1441.5,5,0.15,33.07,2024,10,October,0.022941380506416927
ORD-100964,2025-08-17,2025-08-21,Second Class,CUST-1159,Customer 1031,Home Office,United States,Dallas,Texas,73301,East,PROD-1309,Technology,Accessories,Accessories Product 76,384.24,2,0.2,-22.8,2025,8,August,-0.05933791380387258
ORD-100965,2024-05-29,2024-06-02,Standard Class,CUST-1109,Customer 1040,Consumer,United States,Chicago,Illinois,43215,South,PROD-1018,Furniture,Bookcases,Bookcases Product 41,1217.86,7,0.05,216.31,2024,5,May,0.17761483257517285
ORD-100966,2024-02-06,2024-02-07,Same Day,CUST-1010,Customer 1190,Corporate,United States,Tampa,Florida,33101,Central,PROD-1024,Furniture,Bookcases,Bookcases Product 78,268.84,2,0.3,23.82,2024,2,February,0.0886028864752269
ORD-100967,2024-09-19,2024-09-22,First Class,CUST-1085,Customer 1010,Consumer,United States,Los Angeles,California,98101,East,PROD-1308,Technology,Phones,Phones Product 6,251.7,1,0.05,20.72,2024,9,September,0.0823202224870878
ORD-100968,2025-12-01,2025-12-05,Same Day,CUST-1084,Customer 1041,Home Office,United States,Columbus,Ohio,60601,Central,PROD-1113,Furniture,Chairs,Chairs Product 65,1794.16,4,0.2,79.07,2025,12,December,0.04407076291969501
ORD-100969,2025-03-07,2025-03-12,Second Class,CUST-1039,Customer 1067,Consumer,United States,Cincinnati,Ohio,98101,South,PROD-1152,Furniture,Storage,Storage Product 3,2346.64,4,0.1,30.75,2025,3,March,0.013103842089114649
ORD-100970,2024-03-19,2024-03-20,Standard Class,CUST-1244,Customer 1232,Corporate,United States,San Jose,California,33101,South,PROD-1028,Technology,Laptops,Laptops Product 14,2696.1,5,0.05,436.1,2024,3,March,0.16175216052817035
ORD-100971,2024-06-15,2024-06-16,Standard Class,CUST-1215,Customer 1077,Home Office,United States,Columbus,Ohio,73301,South,PROD-1134,Furniture,Chairs,Chairs Product 48,862.76,4,0.0,92.35,2024,6,June,0.10704019657842273
ORD-100972,2024-08-07,2024-08-11,Same Day,CUST-1109,Customer 1209,Home Office,United States,Tampa,Florida,33101,Central,PROD-1013,Office Supplies,Binders,Binders Product 15,2684.65,5,0.15,338.83,2024,8,August,0.12621012049987893
ORD-100973,2024-02-25,2024-02-27,Second Class,CUST-1173,Customer 1084,Consumer,United States,Peoria,Illinois,73301,West,PROD-1157,Office Supplies,Binders,Binders Product 23,4055.1,7,0.05,384.92,2024,2,February,0.09492244334295086
ORD-100974,2024-05-17,2024-05-19,Second Class,CUST-1022,Customer 1064,Consumer,United States,Peoria,Illinois,90001,West,PROD-1143,Technology,Accessories,Accessories Product 36,361.0,1,0.2,17.16,2024,5,May,0.04753462603878116
ORD-100975,2024-06-22,2024-06-25,First Class,CUST-1002,Customer 1194,Corporate,United States,Tacoma,Washington,43215,East,PROD-1244,Office Supplies,Binders,Binders Product 67,685.98,6,0.0,110.22,2024,6,June,0.16067523834514125
ORD-100976,2025-02-24,2025-02-26,Second Class,CUST-1193,Customer 1210,Corporate,United States,Miami,Florida,98101,South,PROD-1184,Office Supplies,Labels,Labels Product 15,269.26,1,0.2,13.93,2025,2,February,0.051734383124117954
ORD-100977,2025-06-15,2025-06-18,Second Class,CUST-1234,Customer 1004,Corporate,United States,Orlando,Florida,43215,South,PROD-1024,Technology,Phones,Phones Product 55,3521.88,6,0.05,339.95,2025,6,June,0.09652515133962541
ORD-100978,2024-07-04,2024-07-09,First Class,CUST-1196,Customer 1006,Corporate,United States,Tampa,Florida,90001,East,PROD-1120,Furniture,Chairs,Chairs Product 55,2148.44,7,0.15,127.26,2024,7,July,0.0592336765280855
ORD-100979,2025-09-15,2025-09-20,Same Day,CUST-1072,Customer 1096,Home Office,United States,Springfield,Illinois,60601,West,PROD-1105,Office Supplies,Paper,Paper Product 19,2426.83,7,0.2,331.56,2025,9,September,0.13662267237507367
ORD-100980,2025-06-01,2025-06-05,First Class,CUST-1015,Customer 1047,Consumer,United States,Cleveland,Ohio,98101,Central,PROD-1199,Technology,Accessories,Accessories Product 39,331.16,4,0.05,4.45,2025,6,June,0.013437613238313805
ORD-100981,2025-02-16,2025-02-20,Second Class,CUST-1030,Customer 1090,Home Office,United States,Buffalo,New York,43215,East,PROD-1069,Office Supplies,Binders,Binders Product 35,753.72,2,0.3,52.49,2025,2,February,0.06964124608607972
ORD-100982,2024-03-03,2024-03-04,Standard Class,CUST-1116,Customer 1192,Home Office,United States,Cleveland,Ohio,73301,Central,PROD-1241,Furniture,Bookcases,Bookcases Product 30,2562.35,5,0.2,411.9,2024,3,March,0.16075087322184714
ORD-100983,2024-01-16,2024-01-19,Standard Class,CUST-1228,Customer 1155,Consumer,United States,Columbus,Ohio,60601,East,PROD-1086,Office Supplies,Binders,Binders Product 31,3819.69,7,0.1,-7.07,2024,1,January,-0.001850935547125552
ORD-100984,2025-01-24,2025-01-27,Second Class,CUST-1216,Customer 1167,Corporate,United States,Peoria,Illinois,98101,East,PROD-1087,Office Supplies,Binders,Binders Product 40,657.88,4,0.2,80.1,2025,1,January,0.12175472730589164
ORD-100985,2025-03-17,2025-03-18,Same Day,CUST-1156,Customer 1144,Corporate,United States,San Jose,California,85001,Central,PROD-1247,Technology,Laptops,Laptops Product 75,2642.99,7,0.05,515.47,2025,3,March,0.19503289834619128
ORD-100986,2025-05-23,2025-05-24,Standard Class,CUST-1032,Customer 1136,Corporate,United States,Seattle,Washington,85001,South,PROD-1191,Furniture,Chairs,Chairs Product 74,1820.12,4,0.15,133.07,2025,5,May,0.07311056413862822
ORD-100987,2025-02-23,2025-02-26,Second Class,CUST-1173,Customer 1079,Corporate,United States,Cleveland,Ohio,60601,South,PROD-1050,Office Supplies,Labels,Labels Product 29,22.55,1,0.1,1.03,2025,2,February,0.04567627494456763
ORD-100988,2025-01-07,2025-01-11,First Class,CUST-1058,Customer 1169,Corporate,United States,Austin,Texas,60601,South,PROD-1282,Office Supplies,Paper,Paper Product 51,202.64,1,0.15,17.58,2025,1,January,0.08675483616265298
ORD-100989,2024-07-23,2024-07-25,Second Class,CUST-1014,Customer 1246,Home Office,United States,New York City,New York,10001,West,PROD-1259,Technology,Laptops,Laptops Product 40,489.32,1,0.0,125.91,2024,7,July,0.2573162756478378
ORD-100990,2024-12-16,2024-12-17,Second Class,CUST-1122,Customer 1172,Consumer,United States,Dallas,Texas,90001,East,PROD-1190,Technology,Phones,Phones Product 26,489.6,1,0.2,77.08,2024,12,December,0.1574346405228758
ORD-100991,2024-11-27,2024-12-01,First Class,CUST-1235,Customer 1027,Corporate,United States,Phoenix,Arizona,60601,South,PROD-1163,Technology,Phones,Phones Product 71,1153.42,2,0.2,47.78,2024,11,November,0.04142463283105893
ORD-100992,2025-02-02,2025-02-03,Second Class,CUST-1034,Customer 1100,Home Office,United States,Cincinnati,Ohio,90001,South,PROD-1270,Furniture,Tables,Tables Product 34,2506.74,6,0.15,251.07,2025,2,February,0.10015797410182149
ORD-100993,2025-01-11,2025-01-15,Same Day,CUST-1026,Customer 1250,Consumer,United States,Chicago,Illinois,33101,East,PROD-1084,Office Supplies,Paper,Paper Product 74,685.37,7,0.2,-6.4,2025,1,January,-0.009338021798444637
ORD-100994,2024-10-13,2024-10-17,First Class,CUST-1181,Customer 1213,Consumer,United States,Columbus,Ohio,73301,West,PROD-1275,Furniture,Chairs,Chairs Product 4,279.18,3,0.3,-26.19,2024,10,October,-0.09381044487427466
ORD-100995,2025-06-20,2025-06-21,Standard Class,CUST-1166,Customer 1083,Consumer,United States,Miami,Florida,85001,West,PROD-1021,Technology,Accessories,Accessories Product 15,993.45,5,0.1,168.35,2025,6,June,0.16945996275605213
ORD-100996,2025-02-19,2025-02-24,Standard Class,CUST-1097,Customer 1199,Consumer,United States,Mesa,Arizona,90001,South,PROD-1146,Furniture,Bookcases,Bookcases Product 54,352.27,1,0.2,11.64,2025,2,February,0.03304283646066938
ORD-100997,2025-01-27,2025-01-30,First Class,CUST-1072,Customer 1103,Consumer,United States,Tacoma,Washington,85001,East,PROD-1145,Office Supplies,Labels,Labels Product 18,1819.8,4,0.3,129.17,2025,1,January,0.07098032750851742
ORD-100998,2024-12-28,2024-12-31,Same Day,CUST-1239,Customer 1138,Corporate,United States,Miami,Florida,60601,South,PROD-1176,Office Supplies,Labels,Labels Product 26,2607.2,5,0.05,182.44,2024,12,December,0.06997545259281988
ORD-100999,2025-06-08,2025-06-13,Same Day,CUST-1108,Customer 1033,Corporate,United States,Cleveland,Ohio,33101,West,PROD-1241,Furniture,Storage,Storage Product 17,634.24,1,0.15,81.45,2025,6,June,0.12842141775983856
ORD-101000,2024-07-13,2024-07-15,Standard Class,CUST-1196,Customer 1145,Consumer,United States,Cincinnati,Ohio,33101,Central,PROD-1174,Furniture,Bookcases,Bookcases Product 4,568.35,1,0.1,56.51,2024,7,July,0.09942816926189847
ORD-101001,2024-10-11,2024-10-15,Same Day,CUST-1180,Customer 1008,Home Office,United States,Peoria,Illinois,73301,West,PROD-1249,Furniture,Bookcases,Bookcases Product 31,1840.28,4,0.3,196.39,2024,10,October,0.10671745603929836
ORD-101002,2025-04-19,2025-04-21,Same Day,CUST-1199,Customer 1238,Home Office,United States,Orlando,Florida,98101,East,PROD-1215,Technology,Printers,Printers Product 58,2369.08,4,0.2,292.41,2025,4,April,0.12342765968223954
ORD-101003,2025-02-05,2025-02-10,Standard Class,CUST-1046,Customer 1018,Consumer,United States,Tacoma,Washington,90001,South,PROD-1264,Furniture,Tables,Tables Product 74,3284.04,6,0.3,-331.64,2025,2,February,-0.10098537167634986
ORD-101004,2025-09-24,2025-09-25,First Class,CUST-1136,Customer 1223,Home Office,United States,Cincinnati,Ohio,85001,West,PROD-1180,Technology,Accessories,Accessories Product 79,365.54,7,0.15,-12.85,2025,9,September,-0.03515347157629808
ORD-101005,2024-03-10,2024-03-12,Second Class,CUST-1032,Customer 1141,Consumer,United States,Tucson,Arizona,85001,South,PROD-1152,Furniture,Chairs,Chairs Product 4,2974.14,6,0.2,382.78,2024,3,March,0.1287027510473616
ORD-101006,2025-06-25,2025-06-27,Same Day,CUST-1172,Customer 1025,Home Office,United States,Houston,Texas,33101,East,PROD-1128,Office Supplies,Paper,Paper Product 52,1283.3,2,0.1,126.79,2025,6,June,0.09879996883035924
ORD-101007,2025-10-08,2025-10-12,Standard Class,CUST-1246,Customer 1106,Corporate,United States,Miami,Florida,10001,West,PROD-1088,Furniture,Chairs,Chairs Product 79,2821.44,6,0.0,277.97,2025,10,October,0.098520613587388
ORD-101008,2025-10-10,2025-10-14,First Class,CUST-1220,Customer 1007,Corporate,United States,San Jose,California,10001,South,PROD-1266,Office Supplies,Art Supplies,Art Supplies Product 13,165.63,1,0.2,-8.93,2025,10,October,-0.0539153534987623
ORD-101009,2025-03-10,2025-03-14,Standard Class,CUST-1149,Customer 1075,Consumer,United States,Austin,Texas,85001,Central,PROD-1058,Technology,Printers,Printers Product 18,1528.86,3,0.3,-107.63,2025,3,March,-0.07039885928077129
ORD-101010,2024-09-24,2024-09-29,Standard Class,CUST-1190,Customer 1132,Corporate,United States,Peoria,Illinois,98101,West,PROD-1049,Office Supplies,Labels,Labels Product 78,3845.52,7,0.2,364.17,2024,9,September,0.09469980652811584
ORD-101011,2024-02-04,2024-02-09,Same Day,CUST-1090,Customer 1042,Consumer,United States,Cleveland,Ohio,43215,Central,PROD-1282,Office Supplies,Art Supplies,Art Supplies Product 76,372.83,1,0.2,8.62,2024,2,February,0.02312045704476571
ORD-101012,2025-09-29,2025-10-04,Second Class,CUST-1172,Customer 1104,Consumer,United States,Chicago,Illinois,98101,Central,PROD-1304,Office Supplies,Paper,Paper Product 43,992.4,4,0.0,119.27,2025,9,September,0.12018339379282547
ORD-101013,2025-05-29,2025-05-31,Same Day,CUST-1091,Customer 1069,Consumer,United States,Springfield,Illinois,10001,East,PROD-1033,Furniture,Bookcases,Bookcases Product 68,888.24,4,0.05,214.48,2025,5,May,0.24146627037737547
ORD-101014,2024-04-17,2024-04-19,First Class,CUST-1191,Customer 1025,Home Office,United States,Peoria,Illinois,10001,West,PROD-1198,Office Supplies,Art Supplies,Art Supplies Product 73,295.15,1,0.0,18.53,2024,4,April,0.0627816364560393
