Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-100945,2025-10-15,2025-10-17,First Class,CUST-1065,Customer 1088,Home Office,United States,Tacoma,Washington,43215,South,PROD-1010,Furniture,Storage,Storage Product 42,1090.88,7,0.1,110.83
ORD-100946,2025-10-17,2025-10-18,Same Day,CUST-1181,Customer 1231,Corporate,United States,Buffalo,New York,73301,South,PROD-1152,Technology,Laptops,Laptops Product 8,617.3,5,0.3,30.07
ORD-100947,2025-07-23,2025-07-27,First Class,CUST-1048,Customer 1132,Consumer,United States,Tucson,Arizona,85001,West,PROD-1198,Office Supplies,Labels,Labels Product 47,2696.88,6,0.05,427.0
ORD-100948,2024-01-24,2024-01-25,Second Class,CUST-1082,Customer 1174,Consumer,United States,Springfield,Illinois,43215,Central,PROD-1091,Technology,Laptops,Laptops Product 56,2372.51,7,0.15,121.02
ORD-100949,2025-01-30,2025-02-04,First Class,CUST-1113,Customer 1017,Consumer,United States,Cleveland,Ohio,73301,South,PROD-1223,Technology,Phones,Phones Product 3,146.08,4,0.2,19.04
ORD-100950,2025-08-24,2025-08-27,Second Class,CUST-1029,Customer 1151,Home Office,United States,Dallas,Texas,85001,Central,PROD-1091,Technology,Phones,Phones Product 49,4171.16,7,0.3,-224.36
ORD-100951,2024-10-27,2024-10-30,Second Class,CUST-1082,Customer 1128,Home Office,United States,Peoria,Illinois,98101,East,PROD-1062,Technology,Laptops,Laptops Product 5,95.52,3,0.2,5.44
ORD-100952,2025-12-17,2025-12-18,First Class,CUST-1239,Customer 1233,Consumer,United States,Mesa,Arizona,90001,South,PROD-1295,Technology,Printers,Printers Product 71,1072.4,5,0.2,15.31
ORD-100953,2024-08-04,2024-08-05,First Class,CUST-1236,Customer 1059,Home Office,United States,Chicago,Illinois,98101,East,PROD-1036,Office Supplies,Binders,Binders Product 55,1750.56,3,0.2,-108.24
ORD-100954,2025-03-13,2025-03-17,First Class,CUST-1112,Customer 1247,Home Office,United States,Seattle,Washington,10001,West,PROD-1253,Office Supplies,Paper,Paper Product 35,2111.88,6,0.2,-102.23
ORD-100955,2024-08-29,2024-09-03,Same Day,CUST-1032,Customer 1154,Corporate,United States,Rochester,New York,43215,South,PROD-1338,Office Supplies,Art Supplies,Art Supplies Product 50,636.12,6,0.3,67.93
ORD-100956,2025-10-23,2025-10-28,Same Day,CUST-1233,Customer 1137,Consumer,United States,Spokane,Washington,43215,West,PROD-1054,Office Supplies,Art Supplies,Art Supplies Product 65,1074.25,5,0.2,113.19
ORD-100957,2025-05-12,2025-05-13,Same Day,CUST-1220,Customer 1191,Corporate,United States,Tacoma,Washington,60601,East,PROD-1008,Furniture,Storage,Storage Product 16,80.22,3,0.15,2.28
ORD-100958,2025-10-19,2025-10-21,Standard Class,CUST-1242,Customer 1031,Consumer,United States,Phoenix,Arizona,85001,West,PROD-1233,Furniture,Bookcases,Bookcases Product 34,1188.42,3,0.2,99.33
ORD-100959,2025-06-12,2025-06-17,Same Day,CUST-1061,Customer 1097,Consumer,United States,Rochester,New York,33101,Central,PROD-1346,Office Supplies,Labels,Labels Product 8,333.66,6,0.3,25.08
ORD-100960,2024-06-03,2024-06-07,First Class,CUST-1212,Customer 1179,Consumer,United States,Austin,Texas,10001,East,PROD-1268,Furniture,Bookcases,Bookcases Product 30,1109.62,2,0.15,54.85
ORD-100961,2025-11-07,2025-11-10,First Class,CUST-1200,Customer 1188,Home Office,United States,Springfield,Illinois,43215,East,PROD-1103,Technology,Phones,Phones Product 72,130.2,1,0.15,3.02
ORD-100962,2025-08-16,2025-08-19,First Class,CUST-1038,Customer 1161,Corporate,United States,Cleveland,Ohio,85001,West,PROD-1117,Furniture,Tables,Tables Product 26,1983.56,4,0.3,110.27
ORD-100963,2024-10-24,2024-10-27,Standard Class,CUST-1012,Customer 1116,Corporate,United States,Tacoma,Washington,33101,Central,PROD-1258,Furniture,Storage,Storage Product 59,1441.5,5,0.15,33.07
ORD-100964,2025-08-17,2025-08-21,Second Class,CUST-1159,Customer 1031,Home Office,United States,Dallas,Texas,73301,East,PROD-1309,Technology,Accessories,Accessories Product 76,384.24,2,0.2,-22.8
ORD-100965,2024-05-29,2024-06-02,Standard Class,CUST-1109,Customer 1040,Consumer,United States,Chicago,Illinois,43215,South,PROD-1018,Furniture,Bookcases,Bookcases Product 41,1217.86,7,0.05,216.31
ORD-100966,2024-02-06,2024-02-07,Same Day,CUST-1010,Customer 1190,Corporate,United States,Tampa,Florida,33101,Central,PROD-1024,Furniture,Bookcases,Bookcases Product 78,268.84,2,0.3,23.82
ORD-100967,2024-09-19,2024-09-22,First Class,CUST-1085,Customer 1010,Consumer,United States,Los Angeles,California,98101,East,PROD-1308,Technology,Phones,Phones Product 6,251.7,1,0.05,20.72
ORD-100968,2025-12-01,2025-12-05,Same Day,CUST-1084,Customer 1041,Home Office,United States,Columbus,Ohio,60601,Central,PROD-1113,Furniture,Chairs,Chairs Product 65,1794.16,4,0.2,79.07
ORD-100969,2025-03-07,2025-03-12,Second Class,CUST-1039,Customer 1067,Consumer,United States,Cincinnati,Ohio,98101,South,PROD-1152,Furniture,Storage,Storage Product 3,2346.64,4,0.1,30.75
ORD-100970,2024-03-19,2024-03-20,Standard Class,CUST-1244,Customer 1232,Corporate,United States,San Jose,California,33101,South,PROD-1028,Technology,Laptops,Laptops Product 14,2696.1,5,0.05,436.1
ORD-100971,2024-06-15,2024-06-16,Standard Class,CUST-1215,Customer 1077,Home Office,United States,Columbus,Ohio,73301,South,PROD-1134,Furniture,Chairs,Chairs Product 48,862.76,4,0.0,92.35
ORD-100972,2024-08-07,2024-08-11,Same Day,CUST-1109,Customer 1209,Home Office,United States,Tampa,Florida,33101,Central,PROD-1013,Office Supplies,Binders,Binders Product 15,2684.65,5,0.15,338.83
ORD-100973,2024-02-25,2024-02-27,Second Class,CUST-1173,Customer 1084,Consumer,United States,Peoria,Illinois,73301,West,PROD-1157,Office Supplies,Binders,Binders Product 23,4055.1,7,0.05,384.92
ORD-100974,2024-05-17,2024-05-19,Second Class,CUST-1022,Customer 1064,Consumer,United States,Peoria,Illinois,90001,West,PROD-1143,Technology,Accessories,Accessories Product 36,361.0,1,0.2,17.16
ORD-100975,2024-06-22,2024-06-25,First Class,CUST-1002,Customer 1194,Corporate,United States,Tacoma,Washington,43215,East,PROD-1244,Office Supplies,Binders,Binders Product 67,685.98,6,0.0,110.22
ORD-100976,2025-02-24,2025-02-26,Second Class,CUST-1193,Customer 1210,Corporate,United States,Miami,Florida,98101,South,PROD-1184,Office Supplies,Labels,Labels Product 15,269.26,1,0.2,13.93
ORD-100977,2025-06-15,2025-06-18,Second Class,CUST-1234,Customer 1004,Corporate,United States,Orlando,Florida,43215,South,PROD-1024,Technology,Phones,Phones Product 55,3521.88,6,0.05,339.95
ORD-100978,2024-07-04,2024-07-09,First Class,CUST-1196,Customer 1006,Corporate,United States,Tampa,Florida,90001,East,PROD-1120,Furniture,Chairs,Chairs Product 55,2148.44,7,0.15,127.26
ORD-100979,2025-09-15,2025-09-20,Same Day,CUST-1072,Customer 1096,Home Office,United States,Springfield,Illinois,60601,West,PROD-1105,Office Supplies,Paper,Paper Product 19,2426.83,7,0.2,331.56
ORD-100980,2025-06-01,2025-06-05,First Class,CUST-1015,Customer 1047,Consumer,United States,Cleveland,Ohio,98101,Central,PROD-1199,Technology,Accessories,Accessories Product 39,331.16,4,0.05,4.45
ORD-100981,2025-02-16,2025-02-20,Second Class,CUST-1030,Customer 1090,Home Office,United States,Buffalo,New York,43215,East,PROD-1069,Office Supplies,Binders,Binders Product 35,753.72,2,0.3,52.49
ORD-100982,2024-03-03,2024-03-04,Standard Class,CUST-1116,Customer 1192,Home Office,United States,Cleveland,Ohio,73301,Central,PROD-1241,Furniture,Bookcases,Bookcases Product 30,2562.35,5,0.2,411.9
ORD-100983,2024-01-16,2024-01-19,Standard Class,CUST-1228,Customer 1155,Consumer,United States,Columbus,Ohio,60601,East,PROD-1086,Office Supplies,Binders,Binders Product 31,3819.69,7,0.1,-7.07
ORD-100984,2025-01-24,2025-01-27,Second Class,CUST-1216,Customer 1167,Corporate,United States,Peoria,Illinois,98101,East,PROD-1087,Office Supplies,Binders,Binders Product 40,657.88,4,0.2,80.1
ORD-100985,2025-03-17,2025-03-18,Same Day,CUST-1156,Customer 1144,Corporate,United States,San Jose,California,85001,Central,PROD-1247,Technology,Laptops,Laptops Product 75,2642.99,7,0.05,515.47
ORD-100986,2025-05-23,2025-05-24,Standard Class,CUST-1032,Customer 1136,Corporate,United States,Seattle,Washington,85001,South,PROD-1191,Furniture,Chairs,Chairs Product 74,1820.12,4,0.15,133.07
ORD-100987,2025-02-23,2025-02-26,Second Class,CUST-1173,Customer 1079,Corporate,United States,Cleveland,Ohio,60601,South,PROD-1050,Office Supplies,Labels,Labels Product 29,22.55,1,0.1,1.03
ORD-100988,2025-01-07,2025-01-11,First Class,CUST-1058,Customer 1169,Corporate,United States,Austin,Texas,60601,South,PROD-1282,Office Supplies,Paper,Paper Product 51,202.64,1,0.15,17.58
ORD-100989,2024-07-23,2024-07-25,Second Class,CUST-1014,Customer 1246,Home Office,United States,New York City,New York,10001,West,PROD-1259,Technology,Laptops,Laptops Product 40,489.32,1,0.0,125.91
ORD-100990,2024-12-16,2024-12-17,Second Class,CUST-1122,Customer 1172,Consumer,United States,Dallas,Texas,90001,East,PROD-1190,Technology,Phones,Phones Product 26,489.6,1,0.2,77.08
ORD-100991,2024-11-27,2024-12-01,First Class,CUST-1235,Customer 1027,Corporate,United States,Phoenix,Arizona,60601,South,PROD-1163,Technology,Phones,Phones Product 71,1153.42,2,0.2,47.78
ORD-100992,2025-02-02,2025-02-03,Second Class,CUST-1034,Customer 1100,Home Office,United States,Cincinnati,Ohio,90001,South,PROD-1270,Furniture,Tables,Tables Product 34,2506.74,6,0.15,251.07
ORD-100993,2025-01-11,2025-01-15,Same Day,CUST-1026,Customer 1250,Consumer,United States,Chicago,Illinois,33101,East,PROD-1084,Office Supplies,Paper,Paper Product 74,685.37,7,0.2,-6.4
ORD-100994,2024-10-13,2024-10-17,First Class,CUST-1181,Customer 1213,Consumer,United States,Columbus,Ohio,73301,West,PROD-1275,Furniture,Chairs,Chairs Product 4,279.18,3,0.3,-26.19
ORD-100995,2025-06-20,2025-06-21,Standard Class,CUST-1166,Customer 1083,Consumer,United States,Miami,Florida,85001,West,PROD-1021,Technology,Accessories,Accessories Product 15,993.45,5,0.1,168.35
ORD-100996,2025-02-19,2025-02-24,Standard Class,CUST-1097,Customer 1199,Consumer,United States,Mesa,Arizona,90001,South,PROD-1146,Furniture,Bookcases,Bookcases Product 54,352.27,1,0.2,11.64
ORD-100997,2025-01-27,2025-01-30,First Class,CUST-1072,Customer 1103,Consumer,United States,Tacoma,Washington,85001,East,PROD-1145,Office Supplies,Labels,Labels Product 18,1819.8,4,0.3,129.17
ORD-100998,2024-12-28,2024-12-31,Same Day,CUST-1239,Customer 1138,Corporate,United States,Miami,Florida,60601,South,PROD-1176,Office Supplies,Labels,Labels Product 26,2607.2,5,0.05,182.44
ORD-100999,2025-06-08,2025-06-13,Same Day,CUST-1108,Customer 1033,Corporate,United States,Cleveland,Ohio,33101,West,PROD-1241,Furniture,Storage,Storage Product 17,634.24,1,0.15,81.45
ORD-101000,2024-07-13,2024-07-15,Standard Class,CUST-1196,Customer 1145,Consumer,United States,Cincinnati,Ohio,33101,Central,PROD-1174,Furniture,Bookcases,Bookcases Product 4,568.35,1,0.1,56.51
ORD-101001,2024-10-11,2024-10-15,Same Day,CUST-1180,Customer 1008,Home Office,United States,Peoria,Illinois,73301,West,PROD-1249,Furniture,Bookcases,Bookcases Product 31,1840.28,4,0.3,196.39
ORD-101002,2025-04-19,2025-04-21,Same Day,CUST-1199,Customer 1238,Home Office,United States,Orlando,Florida,98101,East,PROD-1215,Technology,Printers,Printers Product 58,2369.08,4,0.2,292.41
ORD-101003,2025-02-05,2025-02-10,Standard Class,CUST-1046,Customer 1018,Consumer,United States,Tacoma,Washington,90001,South,PROD-1264,Furniture,Tables,Tables Product 74,3284.04,6,0.3,-331.64
ORD-101004,2025-09-24,2025-09-25,First Class,CUST-1136,Customer 1223,Home Office,United States,Cincinnati,Ohio,85001,West,PROD-1180,Technology,Accessories,Accessories Product 79,365.54,7,0.15,-12.85
ORD-101005,2024-03-10,2024-03-12,Second Class,CUST-1032,Customer 1141,Consumer,United States,Tucson,Arizona,85001,South,PROD-1152,Furniture,Chairs,Chairs Product 4,2974.14,6,0.2,382.78
ORD-101006,2025-06-25,2025-06-27,Same Day,CUST-1172,Customer 1025,Home Office,United States,Houston,Texas,33101,East,PROD-1128,Office Supplies,Paper,Paper Product 52,1283.3,2,0.1,126.79
ORD-101007,2025-10-08,2025-10-12,Standard Class,CUST-1246,Customer 1106,Corporate,United States,Miami,Florida,10001,West,PROD-1088,Furniture,Chairs,Chairs Product 79,2821.44,6,0.0,277.97
ORD-101008,2025-10-10,2025-10-14,First Class,CUST-1220,Customer 1007,Corporate,United States,San Jose,California,10001,South,PROD-1266,Office Supplies,Art Supplies,Art Supplies Product 13,165.63,1,0.2,-8.93
ORD-101009,2025-03-10,2025-03-14,Standard Class,CUST-1149,Customer 1075,Consumer,United States,Austin,Texas,85001,Central,PROD-1058,Technology,Printers,Printers Product 18,1528.86,3,0.3,-107.63
ORD-101010,2024-09-24,2024-09-29,Standard Class,CUST-1190,Customer 1132,Corporate,United States,Peoria,Illinois,98101,West,PROD-1049,Office Supplies,Labels,Labels Product 78,3845.52,7,0.2,364.17
ORD-101011,2024-02-04,2024-02-09,Same Day,CUST-1090,Customer 1042,Consumer,United States,Cleveland,Ohio,43215,Central,PROD-1282,Office Supplies,Art Supplies,Art Supplies Product 76,372.83,1,0.2,8.62
ORD-101012,2025-09-29,2025-10-04,Second Class,CUST-1172,Customer 1104,Consumer,United States,Chicago,Illinois,98101,Central,PROD-1304,Office Supplies,Paper,Paper Product 43,992.4,4,0.0,119.27
ORD-101013,2025-05-29,2025-05-31,Same Day,CUST-1091,Customer 1069,Consumer,United States,Springfield,Illinois,10001,East,PROD-1033,Furniture,Bookcases,Bookcases Product 68,888.24,4,0.05,214.48
ORD-101014,2024-04-17,2024-04-19,First Class,CUST-1191,Customer 1025,Home Office,United States,Peoria,Illinois,10001,West,PROD-1198,Office Supplies,Art Supplies,Art Supplies Product 73,295.15,1,0.0,18.53
ORD-101015,2025-04-01,2025-04-06,Standard Class,CUST-1156,Customer 1215,Corporate,United States,Chicago,Illinois,10001,West,PROD-1007,Technology,Printers,Printers Product 60,409.96,4,0.15,38.94
ORD-101016,2024-01-15,2024-01-17,Second Class,CUST-1022,Customer 1153,Corporate,United States,New York City,New York,33101,East,PROD-1193,Office Supplies,Paper,Paper Product 15,72.22,2,0.3,6.12
ORD-101017,2025-05-03,2025-05-06,Standard Class,CUST-1171,Customer 1001,Corporate,United States,Phoenix,Arizona,98101,East,PROD-1154,Furniture,Bookcases,Bookcases Product 18,4122.93,7,0.15,269.02
ORD-101018,2025-02-10,2025-02-12,Same Day,CUST-1127,Customer 1117,Consumer,United States,New York City,New York,33101,East,PROD-1134,Technology,Phones,Phones Product 3,1777.65,3,0.05,52.43
ORD-101019,2025-04-03,2025-04-04,Same Day,CUST-1015,Customer 1037,Home Office,United States,Austin,Texas,98101,South,PROD-1027,Furniture,Storage,Storage Product 12,1255.86,6,0.0,152.31
ORD-101020,2024-07-12,2024-07-15,First Class,CUST-1206,Customer 1131,Corporate,United States,Mesa,Arizona,85001,East,PROD-1337,Office Supplies,Binders,Binders Product 3,2868.6,7,0.2,114.57
ORD-101021,2025-12-02,2025-12-05,Same Day,CUST-1097,Customer 1228,Corporate,United States,Peoria,Illinois,10001,Central,PROD-1278,Technology,Accessories,Accessories Product 26,951.16,2,0.3,-2.5
ORD-101022,2025-08-07,2025-08-10,Second Class,CUST-1120,Customer 1230,Home Office,United States,Buffalo,New York,90001,Central,PROD-1338,Furniture,Chairs,Chairs Product 45,1817.1,3,0.05,316.75
ORD-101023,2025-03-10,2025-03-12,Same Day,CUST-1073,Customer 1077,Corporate,United States,Rochester,New York,73301,West,PROD-1273,Office Supplies,Binders,Binders Product 50,269.95,1,0.15,35.43
ORD-101024,2024-06-09,2024-06-10,Second Class,CUST-1006,Customer 1051,Consumer,United States,Peoria,Illinois,73301,East,PROD-1035,Furniture,Bookcases,Bookcases Product 53,1465.25,5,0.2,90.58
ORD-101025,2025-12-14,2025-12-16,Standard Class,CUST-1142,Customer 1136,Corporate,United States,San Jose,California,10001,East,PROD-1292,Office Supplies,Paper,Paper Product 62,485.86,1,0.2,-20.17
ORD-101026,2024-09-13,2024-09-14,Second Class,CUST-1045,Customer 1074,Home Office,United States,Springfield,Illinois,73301,Central,PROD-1302,Technology,Laptops,Laptops Product 75,2021.4,4,0.15,43.87
ORD-101027,2025-09-06,2025-09-09,Standard Class,CUST-1152,Customer 1056,Corporate,United States,Seattle,Washington,73301,Central,PROD-1068,Furniture,Chairs,Chairs Product 57,1201.94,2,0.3,16.86
ORD-101028,2025-09-26,2025-10-01,Standard Class,CUST-1226,Customer 1067,Consumer,United States,Phoenix,Arizona,60601,Central,PROD-1140,Furniture,Tables,Tables Product 58,1402.86,6,0.3,-163.37
ORD-101029,2024-03-09,2024-03-10,Same Day,CUST-1070,Customer 1113,Consumer,United States,San Jose,California,43215,East,PROD-1111,Technology,Phones,Phones Product 27,30.03,1,0.0,6.81
ORD-101030,2024-02-16,2024-02-17,First Class,CUST-1131,Customer 1014,Corporate,United States,Cleveland,Ohio,60601,South,PROD-1013,Technology,Printers,Printers Product 16,1093.98,2,0.05,112.61
ORD-101031,2025-03-09,2025-03-10,Second Class,CUST-1059,Customer 1077,Home Office,United States,Miami,Florida,73301,East,PROD-1055,Furniture,Chairs,Chairs Product 55,359.7,6,0.3,8.11
ORD-101032,2025-05-24,2025-05-27,First Class,CUST-1129,Customer 1029,Home Office,United States,Columbus,Ohio,90001,East,PROD-1180,Technology,Printers,Printers Product 41,2177.34,6,0.05,255.78
ORD-101033,2025-05-20,2025-05-24,Second Class,CUST-1072,Customer 1192,Consumer,United States,Columbus,Ohio,43215,West,PROD-1128,Office Supplies,Paper,Paper Product 45,3675.12,6,0.0,998.52
ORD-101034,2025-08-27,2025-09-01,Standard Class,CUST-1130,Customer 1063,Home Office,United States,Phoenix,Arizona,33101,West,PROD-1031,Furniture,Bookcases,Bookcases Product 7,2492.95,5,0.0,107.25
ORD-101035,2025-07-21,2025-07-23,Standard Class,CUST-1222,Customer 1185,Corporate,United States,Rochester,New York,98101,East,PROD-1345,Furniture,Tables,Tables Product 70,325.71,1,0.3,-2.32
ORD-101036,2024-01-17,2024-01-18,Standard Class,CUST-1190,Customer 1041,Consumer,United States,Spokane,Washington,90001,East,PROD-1100,Furniture,Chairs,Chairs Product 54,2163.42,7,0.15,-49.19
ORD-101037,2024-10-28,2024-10-30,First Class,CUST-1228,Customer 1016,Corporate,United States,Buffalo,New York,85001,West,PROD-1004,Technology,Phones,Phones Product 29,2099.28,6,0.05,526.06
ORD-101038,2025-05-25,2025-05-26,First Class,CUST-1021,Customer 1237,Corporate,United States,Seattle,Washington,85001,West,PROD-1278,Office Supplies,Art Supplies,Art Supplies Product 54,1019.27,7,0.0,199.92
ORD-101039,2025-03-03,2025-03-06,First Class,CUST-1244,Customer 1180,Consumer,United States,Cincinnati,Ohio,33101,West,PROD-1321,Furniture,Storage,Storage Product 10,638.34,1,0.2,-7.6
ORD-101040,2025-03-31,2025-04-04,First Class,CUST-1107,Customer 1134,Corporate,United States,Houston,Texas,90001,East,PROD-1152,Furniture,Bookcases,Bookcases Product 73,3609.18,6,0.05,770.78
ORD-101041,2024-05-22,2024-05-26,Same Day,CUST-1192,Customer 1202,Corporate,United States,Cincinnati,Ohio,90001,Central,PROD-1246,Office Supplies,Art Supplies,Art Supplies Product 74,445.44,3,0.3,49.7
ORD-101042,2025-05-04,2025-05-07,First Class,CUST-1076,Customer 1088,Consumer,United States,Springfield,Illinois,85001,East,PROD-1304,Furniture,Chairs,Chairs Product 30,1915.32,3,0.0,304.67
ORD-101043,2025-03-03,2025-03-08,Standard Class,CUST-1122,Customer 1136,Corporate,United States,Buffalo,New York,73301,East,PROD-1302,Office Supplies,Labels,Labels Product 30,1158.1,2,0.0,163.86
ORD-101044,2025-01-23,2025-01-25,Standard Class,CUST-1008,Customer 1223,Consumer,United States,Mesa,Arizona,73301,Central,PROD-1328,Furniture,Chairs,Chairs Product 72,800.43,3,0.05,11.6
ORD-101045,2025-08-16,2025-08-18,Second Class,CUST-1172,Customer 1097,Home Office,United States,Mesa,Arizona,10001,South,PROD-1001,Furniture,Bookcases,Bookcases Product 63,817.02,6,0.0,225.95
ORD-101046,2024-01-31,2024-02-01,Standard Class,CUST-1059,Customer 1114,Consumer,United States,Cincinnati,Ohio,85001,East,PROD-1220,Office Supplies,Binders,Binders Product 41,2164.55,5,0.2,287.9
ORD-101047,2024-04-06,2024-04-10,Second Class,CUST-1211,Customer 1166,Corporate,United States,Cincinnati,Ohio,90001,South,PROD-1218,Technology,Accessories,Accessories Product 75,519.63,3,0.05,125.6
ORD-101048,2024-09-21,2024-09-26,First Class,CUST-1232,Customer 1219,Consumer,United States,Tampa,Florida,60601,West,PROD-1341,Technology,Printers,Printers Product 68,437.56,4,0.0,54.83
ORD-101049,2025-04-18,2025-04-20,Second Class,CUST-1121,Customer 1124,Home Office,United States,Phoenix,Arizona,98101,Central,PROD-1216,Technology,Printers,Printers Product 56,3381.0,6,0.3,5.25
ORD-101050,2025-06-23,2025-06-26,Standard Class,CUST-1153,Customer 1074,Consumer,United States,Los Angeles,California,43215,South,PROD-1189,Technology,Printers,Printers Product 12,2494.12,4,0.0,508.45
ORD-101051,2025-01-17,2025-01-18,First Class,CUST-1242,Customer 1242,Home Office,United States,Los Angeles,California,33101,East,PROD-1243,Office Supplies,Art Supplies,Art Supplies Product 42,954.06,6,0.2,55.23
ORD-101052,2025-08-03,2025-08-07,Second Class,CUST-1241,Customer 1051,Home Office,United States,Rochester,New York,73301,South,PROD-1097,Technology,Laptops,Laptops Product 49,1719.36,4,0.15,15.22
ORD-101053,2024-04-18,2024-04-19,Second Class,CUST-1165,Customer 1225,Home Office,United States,Chicago,Illinois,73301,Central,PROD-1267,Furniture,Chairs,Chairs Product 24,539.95,5,0.2,-3.44
ORD-101054,2025-12-29,2025-12-31,Second Class,CUST-1134,Customer 1229,Corporate,United States,Chicago,Illinois,33101,Central,PROD-1279,Office Supplies,Binders,Binders Product 13,1505.49,7,0.15,55.86
ORD-101055,2024-08-07,2024-08-09,Same Day,CUST-1194,Customer 1036,Home Office,United States,Phoenix,Arizona,98101,Central,PROD-1108,Technology,Laptops,Laptops Product 61,539.16,1,0.2,52.19
ORD-101056,2025-08-31,2025-09-03,Standard Class,CUST-1123,Customer 1184,Home Office,United States,Buffalo,New York,98101,East,PROD-1118,Furniture,Storage,Storage Product 71,3343.83,7,0.3,-186.14
ORD-101057,2025-12-23,2025-12-26,Standard Class,CUST-1029,Customer 1095,Corporate,United States,Seattle,Washington,90001,East,PROD-1246,Furniture,Tables,Tables Product 4,2546.25,7,0.15,169.18
ORD-101058,2025-11-24,2025-11-26,Same Day,CUST-1020,Customer 1144,Home Office,United States,Rochester,New York,85001,Central,PROD-1055,Technology,Phones,Phones Product 66,3636.5,7,0.3,-119.79
ORD-101059,2024-07-15,2024-07-17,Second Class,CUST-1056,Customer 1055,Corporate,United States,Los Angeles,California,90001,South,PROD-1153,Office Supplies,Binders,Binders Product 53,1050.4,2,0.15,131.75
ORD-101060,2025-05-01,2025-05-04,Standard Class,CUST-1166,Customer 1045,Corporate,United States,Cincinnati,Ohio,10001,Central,PROD-1280,Furniture,Storage,Storage Product 30,524.72,4,0.05,53.88
ORD-101061,2025-12-03,2025-12-08,First Class,CUST-1183,Customer 1004,Consumer,United States,New York City,New York,98101,West,PROD-1111,Technology,Phones,Phones Product 78,4500.16,7,0.2,-237.9
ORD-101062,2025-11-14,2025-11-15,Same Day,CUST-1197,Customer 1041,Consumer,United States,Peoria,Illinois,73301,East,PROD-1208,Office Supplies,Labels,Labels Product 30,4463.2,7,0.2,347.52
ORD-101063,2024-09-01,2024-09-04,Standard Class,CUST-1246,Customer 1246,Corporate,United States,Chicago,Illinois,98101,Central,PROD-1293,Technology,Printers,Printers Product 13,3877.44,7,0.15,-81.74
ORD-101064,2024-01-20,2024-01-25,Same Day,CUST-1207,Customer 1026,Corporate,United States,Los Angeles,California,73301,East,PROD-1011,Technology,Phones,Phones Product 27,2256.38,7,0.0,374.75
ORD-101065,2025-03-20,2025-03-24,Second Class,CUST-1186,Customer 1182,Consumer,United States,Dallas,Texas,90001,East,PROD-1206,Furniture,Bookcases,Bookcases Product 14,3112.76,7,0.1,539.22
ORD-101066,2024-10-14,2024-10-17,Same Day,CUST-1019,Customer 1154,Consumer,United States,San Jose,California,10001,West,PROD-1240,Technology,Laptops,Laptops Product 9,806.47,7,0.1,-5.34
ORD-101067,2024-09-15,2024-09-20,First Class,CUST-1157,Customer 1072,Home Office,United States,Tucson,Arizona,73301,East,PROD-1154,Office Supplies,Art Supplies,Art Supplies Product 18,540.48,3,0.3,31.68
ORD-101068,2024-04-21,2024-04-24,Same Day,CUST-1003,Customer 1230,Corporate,United States,San Jose,California,90001,South,PROD-1307,Furniture,Tables,Tables Product 17,1750.32,6,0.15,198.46
ORD-101069,2025-03-11,2025-03-12,Same Day,CUST-1138,Customer 1113,Consumer,United States,Orlando,Florida,85001,Central,PROD-1021,Technology,Phones,Phones Product 24,552.78,3,0.3,-34.46
ORD-101070,2024-09-21,2024-09-22,Second Class,CUST-1001,Customer 1069,Consumer,United States,Orlando,Florida,60601,Central,PROD-1211,Technology,Printers,Printers Product 72,1893.04,4,0.15,60.28
ORD-101071,2024-03-24,2024-03-25,Standard Class,CUST-1216,Customer 1231,Consumer,United States,Phoenix,Arizona,90001,West,PROD-1042,Furniture,Bookcases,Bookcases Product 2,292.08,4,0.2,-5.35
ORD-101072,2024-10-03,2024-10-04,First Class,CUST-1248,Customer 1181,Consumer,United States,Los Angeles,California,33101,East,PROD-1146,Technology,Accessories,Accessories Product 35,284.4,2,0.05,30.49
ORD-101073,2024-11-03,2024-11-08,Same Day,CUST-1235,Customer 1157,Corporate,United States,Peoria,Illinois,33101,Central,PROD-1189,Office Supplies,Paper,Paper Product 43,363.7,2,0.3,31.0
ORD-101074,2024-01-31,2024-02-04,Second Class,CUST-1130,Customer 1012,Home Office,United States,Houston,Texas,98101,South,PROD-1110,Technology,Phones,Phones Product 72,1983.4,5,0.3,-67.04
ORD-101075,2024-06-11,2024-06-12,Same Day,CUST-1022,Customer 1032,Home Office,United States,Dallas,Texas,98101,East,PROD-1110,Technology,Phones,Phones Product 15,1859.06,7,0.2,-17.5
ORD-101076,2024-09-05,2024-09-10,Same Day,CUST-1072,Customer 1058,Home Office,United States,Orlando,Florida,10001,West,PROD-1016,Office Supplies,Binders,Binders Product 75,472.74,1,0.0,47.35
ORD-101077,2024-09-10,2024-09-13,First Class,CUST-1028,Customer 1046,Corporate,United States,San Diego,California,43215,Central,PROD-1202,Furniture,Storage,Storage Product 79,1034.54,2,0.1,29.42
ORD-101078,2024-03-21,2024-03-23,Same Day,CUST-1025,Customer 1189,Consumer,United States,Dallas,Texas,60601,South,PROD-1240,Office Supplies,Paper,Paper Product 57,174.39,3,0.0,28.95
